billing_account_id,service.id,service.description,sku.id,sku.description,usage_start_time,usage_end_time,project.id,project.number,project.name,project.ancestry_numbers,project.labels,location.location,location.country,location.region,location.zone,export_time,cost,currency,currency_conversion_rate,usage.amount,usage.unit,usage.amount_in_pricing_units,usage.pricing_unit,credits,invoice.month,cost_type,adjustment_info.id,adjustment_info.description,adjustment_info.mode,system_labels,resource.name,resource.global_name,price.effective_price,price.tier,price.tiered_rates
01A2B3-C4D5E6-F7G8H9,cloudfunctions,CloudFunctions,67CD-32B3-F89A,Cloud Functions Network in us-west1,2025-03-26T01:00:00,2025-03-26T23:00:00,manufacturing-iot-888803,888800000003,Manufacturing IoT,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-CloudFunctions"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-6203"", ""use-case"": ""Enterprise Integration"", ""version"": ""stable"", ""requestor"": ""john.doe@example.com"", ""compliance-sox"": ""in-scope"", ""managed-by"": ""cloudops"", ""event-trigger"": ""http"", ""memory-size"": ""2048"", ""runtime"": ""php81"", ""service-tier"": ""cloudfunctions-premium"", ""team"": ""devops"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production""}",us-west1,US,us-west1,,2025-03-27T00:00:00,0.0019463996217028512,USD,1.0,834.0680921939054,GHz-second,834.0680921939054,GHz-second,[],2025-03,regular,,,,"{""compute.googleapis.com/resource_name"": ""mi-process-func-pq70"", ""goog-resource-family"": ""cloudfunctions"", ""goog-creation-time"": ""2024-12-17T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1"", ""cloudfunctions.googleapis.com/function_id"": ""4371097752"", ""cloudfunctions.googleapis.com/function_name"": ""mi-process-func-pq70"", ""cloudfunctions.googleapis.com/runtime"": ""nodejs16"", ""cloudfunctions.googleapis.com/trigger_type"": ""pubsub""}",mi-process-func-pq70,//cloudresourcemanager.googleapis.com/projects/manufacturing-iot-888803/services/cloudfunctions/resources/mi-process-func-pq70,2.3336219667426737e-06,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": ""2000000"", ""unit_price"": 0.0, ""unit"": ""GHz-second""}, {""start_usage_amount"": ""2000000"", ""end_usage_amount"": null, ""unit_price"": 2.3336219667426737e-06, ""unit"": ""GHz-second""}]"
01A2B3-C4D5E6-F7G8H9,cloudfunctions,CloudFunctions,67CD-32B3-F89A,Cloud Functions Compute in us-west1,2025-03-26T00:00:00,2025-03-26T23:00:00,manufacturing-iot-888803,888800000003,Manufacturing IoT,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-CloudFunctions"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-6203"", ""use-case"": ""Enterprise Integration"", ""version"": ""stable"", ""requestor"": ""john.doe@example.com"", ""compliance-sox"": ""in-scope"", ""managed-by"": ""cloudops"", ""event-trigger"": ""http"", ""memory-size"": ""2048"", ""runtime"": ""php81"", ""service-tier"": ""cloudfunctions-premium"", ""team"": ""devops"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production""}",us-west1,US,us-west1,,2025-03-27T01:00:00,0.0009731998108514256,USD,1.0,393.298314461873,GHz-second,393.298314461873,GHz-second,[],2025-03,regular,,,,"{""compute.googleapis.com/resource_name"": ""mi-process-func-pq70"", ""goog-resource-family"": ""cloudfunctions"", ""goog-creation-time"": ""2025-03-26T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1"", ""cloudfunctions.googleapis.com/function_id"": ""4371097752"", ""cloudfunctions.googleapis.com/function_name"": ""mi-process-func-pq70"", ""cloudfunctions.googleapis.com/runtime"": ""nodejs16"", ""cloudfunctions.googleapis.com/trigger_type"": ""firestore""}",mi-process-func-pq70,//cloudresourcemanager.googleapis.com/projects/manufacturing-iot-888803/services/cloudfunctions/resources/mi-process-func-pq70,2.474457110712508e-06,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": ""2000000"", ""unit_price"": 0.0, ""unit"": ""GHz-second""}, {""start_usage_amount"": ""2000000"", ""end_usage_amount"": null, ""unit_price"": 2.474457110712508e-06, ""unit"": ""GHz-second""}]"
01A2B3-C4D5E6-F7G8H9,cloudfunctions,CloudFunctions,67CD-32B3-F89A,Cloud Functions Network in us-west1,2025-03-26T01:00:00,2025-03-26T23:00:00,manufacturing-iot-888803,888800000003,Manufacturing IoT,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-CloudFunctions"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-1075"", ""use-case"": ""Enterprise Integration"", ""data-classification"": ""internal"", ""deployment-group"": ""blue"", ""budget-alert"": ""exempt"", ""allow-spot"": ""false"", ""runtime"": ""java17"", ""timeout"": ""300"", ""service-tier"": ""cloudfunctions-enterprise"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production""}",us-west1,US,us-west1,,2025-03-27T01:00:00,0.00032439993695047517,USD,1.0,131.5113113890968,GHz-second,131.5113113890968,GHz-second,[],2025-03,regular,,,,"{""compute.googleapis.com/resource_name"": ""mi-auth-func-pq70"", ""goog-resource-family"": ""cloudfunctions"", ""goog-creation-time"": ""2025-03-24T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1"", ""cloudfunctions.googleapis.com/function_id"": ""8154207002"", ""cloudfunctions.googleapis.com/function_name"": ""mi-auth-func-pq70"", ""cloudfunctions.googleapis.com/runtime"": ""go119"", ""cloudfunctions.googleapis.com/trigger_type"": ""pubsub""}",mi-auth-func-pq70,//cloudresourcemanager.googleapis.com/projects/manufacturing-iot-888803/services/cloudfunctions/resources/mi-auth-func-pq70,2.466707490967733e-06,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": ""2000000"", ""unit_price"": 0.0, ""unit"": ""GHz-second""}, {""start_usage_amount"": ""2000000"", ""end_usage_amount"": null, ""unit_price"": 2.466707490967733e-06, ""unit"": ""GHz-second""}]"
01A2B3-C4D5E6-F7G8H9,cloudfunctions,CloudFunctions,96E2-2430-C6A2,Cloud Functions Compute in us-west1,2025-03-26T02:00:00,2025-03-26T23:00:00,manufacturing-iot-888803,888800000003,Manufacturing IoT,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-CloudFunctions"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-1075"", ""use-case"": ""Enterprise Integration"", ""data-classification"": ""internal"", ""deployment-group"": ""blue"", ""budget-alert"": ""exempt"", ""allow-spot"": ""false"", ""runtime"": ""java17"", ""timeout"": ""300"", ""service-tier"": ""cloudfunctions-enterprise"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production""}",us-west1,US,us-west1,,2025-03-27T03:00:00,0.00021626662463365015,USD,1.0,95.86160787951229,GHz-second,95.86160787951229,GHz-second,[],2025-03,regular,,,,"{""compute.googleapis.com/resource_name"": ""mi-auth-func-pq70"", ""goog-resource-family"": ""cloudfunctions"", ""goog-creation-time"": ""2024-11-26T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1"", ""cloudfunctions.googleapis.com/function_id"": ""8154207002"", ""cloudfunctions.googleapis.com/function_name"": ""mi-auth-func-pq70"", ""cloudfunctions.googleapis.com/runtime"": ""java17"", ""cloudfunctions.googleapis.com/trigger_type"": ""firestore""}",mi-auth-func-pq70,//cloudresourcemanager.googleapis.com/projects/manufacturing-iot-888803/services/cloudfunctions/resources/mi-auth-func-pq70,2.2560295974325194e-06,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": ""2000000"", ""unit_price"": 0.0, ""unit"": ""GHz-second""}, {""start_usage_amount"": ""2000000"", ""end_usage_amount"": null, ""unit_price"": 2.2560295974325194e-06, ""unit"": ""GHz-second""}]"
01A2B3-C4D5E6-F7G8H9,cloudfunctions,CloudFunctions,67CD-32B3-F89A,Cloud Functions Compute in us-west1,2025-03-26T00:00:00,2025-03-26T22:00:00,manufacturing-iot-888803,888800000003,Manufacturing IoT,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-CloudFunctions"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-1075"", ""use-case"": ""Enterprise Integration"", ""data-classification"": ""internal"", ""deployment-group"": ""blue"", ""budget-alert"": ""exempt"", ""allow-spot"": ""false"", ""runtime"": ""java17"", ""timeout"": ""300"", ""service-tier"": ""cloudfunctions-enterprise"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production""}",us-west1,US,us-west1,,2025-03-27T00:00:00,0.00014417774975576675,USD,1.0,57.89394553825031,GHz-second,57.89394553825031,GHz-second,[],2025-03,regular,,,,"{""compute.googleapis.com/resource_name"": ""mi-auth-func-pq70"", ""goog-resource-family"": ""cloudfunctions"", ""goog-creation-time"": ""2024-12-08T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1"", ""cloudfunctions.googleapis.com/function_id"": ""8154207002"", ""cloudfunctions.googleapis.com/function_name"": ""mi-auth-func-pq70"", ""cloudfunctions.googleapis.com/runtime"": ""go119"", ""cloudfunctions.googleapis.com/trigger_type"": ""http""}",mi-auth-func-pq70,//cloudresourcemanager.googleapis.com/projects/manufacturing-iot-888803/services/cloudfunctions/resources/mi-auth-func-pq70,2.490376988738988e-06,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": ""2000000"", ""unit_price"": 0.0, ""unit"": ""GHz-second""}, {""start_usage_amount"": ""2000000"", ""end_usage_amount"": null, ""unit_price"": 2.490376988738988e-06, ""unit"": ""GHz-second""}]"
01A2B3-C4D5E6-F7G8H9,cloudfunctions,CloudFunctions,96E2-2430-C6A2,Cloud Functions Invocations in us-west1,2025-03-26T05:00:00,2025-03-26T06:00:00,manufacturing-iot-888803,888800000003,Manufacturing IoT,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-CloudFunctions"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-9394"", ""use-case"": ""Enterprise Integration"", ""backup-frequency"": ""weekly"", ""version"": ""beta"", ""owner"": ""sre-team@example.com"", ""department"": ""finance"", ""created-by"": ""deployment-manager"", ""scheduled-downtime"": ""never"", ""event-trigger"": ""scheduler"", ""runtime"": ""java17"", ""timeout"": ""60"", ""memory-size"": ""512"", ""service-tier"": ""cloudfunctions-standard"", ""team"": ""application"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production""}",us-west1,US,us-west1,,2025-03-26T10:00:00,9.611849983717785e-05,USD,1.0,40.73646368751241,GHz-second,40.73646368751241,GHz-second,[],2025-03,regular,,,,"{""compute.googleapis.com/resource_name"": ""mi-api-func-pq70"", ""goog-resource-family"": ""cloudfunctions"", ""goog-creation-time"": ""2025-01-17T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1"", ""cloudfunctions.googleapis.com/function_id"": ""5078878309"", ""cloudfunctions.googleapis.com/function_name"": ""mi-api-func-pq70"", ""cloudfunctions.googleapis.com/runtime"": ""python310"", ""cloudfunctions.googleapis.com/trigger_type"": ""storage""}",mi-api-func-pq70,//cloudresourcemanager.googleapis.com/projects/manufacturing-iot-888803/services/cloudfunctions/resources/mi-api-func-pq70,2.359519976365611e-06,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": ""2000000"", ""unit_price"": 0.0, ""unit"": ""GHz-second""}, {""start_usage_amount"": ""2000000"", ""end_usage_amount"": null, ""unit_price"": 2.359519976365611e-06, ""unit"": ""GHz-second""}]"
01A2B3-C4D5E6-F7G8H9,cloudfunctions,CloudFunctions,96E2-2430-C6A2,Cloud Functions Network in us-west1,2025-03-26T05:00:00,2025-03-26T08:00:00,manufacturing-iot-888803,888800000003,Manufacturing IoT,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-CloudFunctions"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-9394"", ""use-case"": ""Enterprise Integration"", ""backup-frequency"": ""weekly"", ""version"": ""beta"", ""owner"": ""sre-team@example.com"", ""department"": ""finance"", ""created-by"": ""deployment-manager"", ""scheduled-downtime"": ""never"", ""event-trigger"": ""scheduler"", ""runtime"": ""java17"", ""timeout"": ""60"", ""memory-size"": ""512"", ""service-tier"": ""cloudfunctions-standard"", ""team"": ""application"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production""}",us-west1,US,us-west1,,2025-03-26T11:00:00,6.40789998914519e-05,USD,1.0,23.560414642840797,GHz-second,23.560414642840797,GHz-second,[],2025-03,regular,,,,"{""compute.googleapis.com/resource_name"": ""mi-api-func-pq70"", ""goog-resource-family"": ""cloudfunctions"", ""goog-creation-time"": ""2025-03-15T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1"", ""cloudfunctions.googleapis.com/function_id"": ""5078878309"", ""cloudfunctions.googleapis.com/function_name"": ""mi-api-func-pq70"", ""cloudfunctions.googleapis.com/runtime"": ""java17"", ""cloudfunctions.googleapis.com/trigger_type"": ""http""}",mi-api-func-pq70,//cloudresourcemanager.googleapis.com/projects/manufacturing-iot-888803/services/cloudfunctions/resources/mi-api-func-pq70,2.719773860640577e-06,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": ""2000000"", ""unit_price"": 0.0, ""unit"": ""GHz-second""}, {""start_usage_amount"": ""2000000"", ""end_usage_amount"": null, ""unit_price"": 2.719773860640577e-06, ""unit"": ""GHz-second""}]"
01A2B3-C4D5E6-F7G8H9,cloudfunctions,CloudFunctions,67CD-32B3-F89A,Cloud Functions Network in us-west1,2025-03-26T01:00:00,2025-03-26T22:00:00,manufacturing-iot-888803,888800000003,Manufacturing IoT,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-CloudFunctions"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-9394"", ""use-case"": ""Enterprise Integration"", ""backup-frequency"": ""weekly"", ""version"": ""beta"", ""owner"": ""sre-team@example.com"", ""department"": ""finance"", ""created-by"": ""deployment-manager"", ""scheduled-downtime"": ""never"", ""event-trigger"": ""scheduler"", ""runtime"": ""java17"", ""timeout"": ""60"", ""memory-size"": ""512"", ""service-tier"": ""cloudfunctions-standard"", ""team"": ""application"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production""}",us-west1,US,us-west1,,2025-03-27T00:00:00,4.2719333260967944e-05,USD,1.0,18.89467437583877,GHz-second,18.89467437583877,GHz-second,[],2025-03,regular,,,,"{""compute.googleapis.com/resource_name"": ""mi-api-func-pq70"", ""goog-resource-family"": ""cloudfunctions"", ""goog-creation-time"": ""2025-01-13T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1"", ""cloudfunctions.googleapis.com/function_id"": ""5078878309"", ""cloudfunctions.googleapis.com/function_name"": ""mi-api-func-pq70"", ""cloudfunctions.googleapis.com/runtime"": ""java17"", ""cloudfunctions.googleapis.com/trigger_type"": ""storage""}",mi-api-func-pq70,//cloudresourcemanager.googleapis.com/projects/manufacturing-iot-888803/services/cloudfunctions/resources/mi-api-func-pq70,2.260919262815904e-06,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": ""2000000"", ""unit_price"": 0.0, ""unit"": ""GHz-second""}, {""start_usage_amount"": ""2000000"", ""end_usage_amount"": null, ""unit_price"": 2.260919262815904e-06, ""unit"": ""GHz-second""}]"
01A2B3-C4D5E6-F7G8H9,cloudfunctions,CloudFunctions,96E2-2430-C6A2,Cloud Functions Invocations in us-west1,2025-03-26T06:00:00,2025-03-26T19:00:00,manufacturing-prod-444403,444400000003,Manufacturing Production,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-CloudFunctions"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-6203"", ""use-case"": ""Enterprise Integration"", ""version"": ""stable"", ""requestor"": ""john.doe@example.com"", ""compliance-sox"": ""in-scope"", ""managed-by"": ""cloudops"", ""event-trigger"": ""http"", ""memory-size"": ""2048"", ""runtime"": ""php81"", ""service-tier"": ""cloudfunctions-premium"", ""team"": ""devops"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production""}",us-west1,US,us-west1,,2025-03-26T21:00:00,0.007785598486811404,USD,1.0,3170.5386399613512,GHz-second,3170.5386399613512,GHz-second,[],2025-03,regular,,,,"{""compute.googleapis.com/resource_name"": ""mi-process-func-pq70"", ""goog-resource-family"": ""cloudfunctions"", ""goog-creation-time"": ""2025-03-29T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1"", ""cloudfunctions.googleapis.com/function_id"": ""4371097752"", ""cloudfunctions.googleapis.com/function_name"": ""mi-process-func-pq70"", ""cloudfunctions.googleapis.com/runtime"": ""nodejs16"", ""cloudfunctions.googleapis.com/trigger_type"": ""firestore""}",mi-process-func-pq70,//cloudresourcemanager.googleapis.com/projects/manufacturing-prod-444403/services/cloudfunctions/resources/mi-process-func-pq70,2.4556075074064734e-06,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": ""2000000"", ""unit_price"": 0.0, ""unit"": ""GHz-second""}, {""start_usage_amount"": ""2000000"", ""end_usage_amount"": null, ""unit_price"": 2.4556075074064734e-06, ""unit"": ""GHz-second""}]"
01A2B3-C4D5E6-F7G8H9,cloudfunctions,CloudFunctions,67CD-32B3-F89A,Cloud Functions Network in us-west1,2025-03-26T02:00:00,2025-03-26T21:00:00,manufacturing-prod-444403,444400000003,Manufacturing Production,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-CloudFunctions"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-6203"", ""use-case"": ""Enterprise Integration"", ""version"": ""stable"", ""requestor"": ""john.doe@example.com"", ""compliance-sox"": ""in-scope"", ""managed-by"": ""cloudops"", ""event-trigger"": ""http"", ""memory-size"": ""2048"", ""runtime"": ""php81"", ""service-tier"": ""cloudfunctions-premium"", ""team"": ""devops"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production""}",us-west1,US,us-west1,,2025-03-27T01:00:00,0.0051903989912076036,USD,1.0,1927.8174983908182,GHz-second,1927.8174983908182,GHz-second,[],2025-03,regular,,,,"{""compute.googleapis.com/resource_name"": ""mi-process-func-pq70"", ""goog-resource-family"": ""cloudfunctions"", ""goog-creation-time"": ""2025-01-30T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1"", ""cloudfunctions.googleapis.com/function_id"": ""4371097752"", ""cloudfunctions.googleapis.com/function_name"": ""mi-process-func-pq70"", ""cloudfunctions.googleapis.com/runtime"": ""nodejs16"", ""cloudfunctions.googleapis.com/trigger_type"": ""storage""}",mi-process-func-pq70,//cloudresourcemanager.googleapis.com/projects/manufacturing-prod-444403/services/cloudfunctions/resources/mi-process-func-pq70,2.6923705151240286e-06,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": ""2000000"", ""unit_price"": 0.0, ""unit"": ""GHz-second""}, {""start_usage_amount"": ""2000000"", ""end_usage_amount"": null, ""unit_price"": 2.6923705151240286e-06, ""unit"": ""GHz-second""}]"
01A2B3-C4D5E6-F7G8H9,cloudfunctions,CloudFunctions,67CD-32B3-F89A,Cloud Functions Network in us-west1,2025-03-26T10:00:00,2025-03-26T17:00:00,manufacturing-prod-444403,444400000003,Manufacturing Production,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-CloudFunctions"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-6203"", ""use-case"": ""Enterprise Integration"", ""version"": ""stable"", ""requestor"": ""john.doe@example.com"", ""compliance-sox"": ""in-scope"", ""managed-by"": ""cloudops"", ""event-trigger"": ""http"", ""memory-size"": ""2048"", ""runtime"": ""php81"", ""service-tier"": ""cloudfunctions-premium"", ""team"": ""devops"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production""}",us-west1,US,us-west1,,2025-03-26T19:00:00,0.003460265994138402,USD,1.0,1497.5581335824338,GHz-second,1497.5581335824338,GHz-second,[],2025-03,regular,,,,"{""compute.googleapis.com/resource_name"": ""mi-process-func-pq70"", ""goog-resource-family"": ""cloudfunctions"", ""goog-creation-time"": ""2024-12-12T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1"", ""cloudfunctions.googleapis.com/function_id"": ""4371097752"", ""cloudfunctions.googleapis.com/function_name"": ""mi-process-func-pq70"", ""cloudfunctions.googleapis.com/runtime"": ""python310"", ""cloudfunctions.googleapis.com/trigger_type"": ""http""}",mi-process-func-pq70,//cloudresourcemanager.googleapis.com/projects/manufacturing-prod-444403/services/cloudfunctions/resources/mi-process-func-pq70,2.310605456003775e-06,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": ""2000000"", ""unit_price"": 0.0, ""unit"": ""GHz-second""}, {""start_usage_amount"": ""2000000"", ""end_usage_amount"": null, ""unit_price"": 2.310605456003775e-06, ""unit"": ""GHz-second""}]"
01A2B3-C4D5E6-F7G8H9,cloudfunctions,CloudFunctions,96E2-2430-C6A2,Cloud Functions Invocations in us-west1,2025-03-26T00:00:00,2025-03-26T11:00:00,manufacturing-prod-444403,444400000003,Manufacturing Production,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-CloudFunctions"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-1075"", ""use-case"": ""Enterprise Integration"", ""data-classification"": ""internal"", ""deployment-group"": ""blue"", ""budget-alert"": ""exempt"", ""allow-spot"": ""false"", ""runtime"": ""java17"", ""timeout"": ""300"", ""service-tier"": ""cloudfunctions-enterprise"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production""}",us-west1,US,us-west1,,2025-03-26T14:00:00,0.0034602659941384015,USD,1.0,1441.1612313087696,GHz-second,1441.1612313087696,GHz-second,[],2025-03,regular,,,,"{""compute.googleapis.com/resource_name"": ""mi-auth-func-pq70"", ""goog-resource-family"": ""cloudfunctions"", ""goog-creation-time"": ""2024-11-01T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1"", ""cloudfunctions.googleapis.com/function_id"": ""8154207002"", ""cloudfunctions.googleapis.com/function_name"": ""mi-auth-func-pq70"", ""cloudfunctions.googleapis.com/runtime"": ""go119"", ""cloudfunctions.googleapis.com/trigger_type"": ""http""}",mi-auth-func-pq70,//cloudresourcemanager.googleapis.com/projects/manufacturing-prod-444403/services/cloudfunctions/resources/mi-auth-func-pq70,2.4010262828094613e-06,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": ""2000000"", ""unit_price"": 0.0, ""unit"": ""GHz-second""}, {""start_usage_amount"": ""2000000"", ""end_usage_amount"": null, ""unit_price"": 2.4010262828094613e-06, ""unit"": ""GHz-second""}]"
01A2B3-C4D5E6-F7G8H9,cloudfunctions,CloudFunctions,96E2-2430-C6A2,Cloud Functions Network in us-west1,2025-03-26T04:00:00,2025-03-26T18:00:00,manufacturing-prod-444403,444400000003,Manufacturing Production,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-CloudFunctions"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-1075"", ""use-case"": ""Enterprise Integration"", ""data-classification"": ""internal"", ""deployment-group"": ""blue"", ""budget-alert"": ""exempt"", ""allow-spot"": ""false"", ""runtime"": ""java17"", ""timeout"": ""300"", ""service-tier"": ""cloudfunctions-enterprise"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production""}",us-west1,US,us-west1,,2025-03-26T20:00:00,0.00017301329970692008,USD,1.0,1.0,GHz-second,1.0,GHz-second,[],2025-03,tax,,,,"{""compute.googleapis.com/resource_name"": ""mi-auth-func-pq70"", ""goog-resource-family"": ""cloudfunctions"", ""goog-creation-time"": ""2025-03-22T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1"", ""cloudfunctions.googleapis.com/function_id"": ""8154207002"", ""cloudfunctions.googleapis.com/function_name"": ""mi-auth-func-pq70"", ""cloudfunctions.googleapis.com/runtime"": ""java17"", ""cloudfunctions.googleapis.com/trigger_type"": ""storage""}",mi-auth-func-pq70,//cloudresourcemanager.googleapis.com/projects/manufacturing-prod-444403/services/cloudfunctions/resources/mi-auth-func-pq70,0.00017301329970692008,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": ""2000000"", ""unit_price"": 0.0, ""unit"": ""GHz-second""}, {""start_usage_amount"": ""2000000"", ""end_usage_amount"": null, ""unit_price"": 0.00017301329970692008, ""unit"": ""GHz-second""}]"
01A2B3-C4D5E6-F7G8H9,cloudfunctions,CloudFunctions,67CD-32B3-F89A,Cloud Functions Network in us-west1,2025-03-26T00:00:00,2025-03-26T21:00:00,manufacturing-prod-444403,444400000003,Manufacturing Production,organizations/12345678901,"{""name"": ""SmartFactoryIoTPlatform-CloudFunctions"", ""project"": ""SmartFactoryIoTPlatform"", ""business-unit"": ""Manufacturing"", ""environment"": ""non-production"", ""cost-center"": ""Manufacturing-9394"", ""use-case"": ""Enterprise Integration"", ""backup-frequency"": ""weekly"", ""version"": ""beta"", ""owner"": ""sre-team@example.com"", ""department"": ""finance"", ""created-by"": ""deployment-manager"", ""scheduled-downtime"": ""never"", ""event-trigger"": ""scheduler"", ""runtime"": ""java17"", ""timeout"": ""60"", ""memory-size"": ""512"", ""service-tier"": ""cloudfunctions-standard"", ""team"": ""application"", ""cost-allocation"": ""direct"", ""chargeback-entity"": ""Manufacturing"", ""showback-category"": ""non-production""}",us-west1,US,us-west1,,2025-03-26T22:00:00,0.0016436263472157408,USD,1.0,681.6438914116031,GHz-second,681.6438914116031,GHz-second,[],2025-03,regular,,,,"{""compute.googleapis.com/resource_name"": ""mi-api-func-pq70"", ""goog-resource-family"": ""cloudfunctions"", ""goog-creation-time"": ""2025-03-11T23:04:41Z"", ""cloud.googleapis.com/location"": ""us-west1"", ""cloudfunctions.googleapis.com/function_id"": ""5078878309"", ""cloudfunctions.googleapis.com/function_name"": ""mi-api-func-pq70"", ""cloudfunctions.googleapis.com/runtime"": ""python310"", ""cloudfunctions.googleapis.com/trigger_type"": ""storage""}",mi-api-func-pq70,//cloudresourcemanager.googleapis.com/projects/manufacturing-prod-444403/services/cloudfunctions/resources/mi-api-func-pq70,2.411268358632228e-06,Standard,"[{""start_usage_amount"": ""0"", ""end_usage_amount"": ""2000000"", ""unit_price"": 0.0, ""unit"": ""GHz-second""}, {""start_usage_amount"": ""2000000"", ""end_usage_amount"": null, ""unit_price"": 2.411268358632228e-06, ""unit"": ""GHz-second""}]"
