cloud,multi_cloud_project,date,service,resource_id,cost,account_id,region,usage_quantity,usage_unit
azure,CloudExpansionMediaServices,2025-03-20,VirtualMachines,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-batch-test-b-gcfc,12.301735042161312,00000000-0000-0000-0000-000333300005,westus,261.9334679763765,Hour
azure,CloudExpansionMediaServices,2025-03-20,VirtualMachines,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-api-test-b-gcfc,12.301735042161312,00000000-0000-0000-0000-000333300005,westus,254.63654561682355,Hour
azure,CloudExpansionMediaServices,2025-03-20,VirtualMachines,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-api-test-b-gcfc,6.150867521080656,00000000-0000-0000-0000-000333300005,westus,120.92150785884677,Hour
azure,CloudExpansionMediaServices,2025-03-20,BlobStorage,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clologst0b5a5ir-rg/providers/Microsoft.Storage/storageAccounts/clologst0b5a5ir,0.6695974343308162,00000000-0000-0000-0000-000444400005,westus,1.0,GB-Month
azure,CloudExpansionMediaServices,2025-03-20,BlobStorage,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clologst0b5a5ir-rg/providers/Microsoft.Storage/storageAccounts/clologst0b5a5ir,6.361175626142754,00000000-0000-0000-0000-000444400005,westus,330.82218923272046,GB-Month
azure,CloudExpansionMediaServices,2025-03-20,BlobStorage,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clobackupt0b5a5ir-rg/providers/Microsoft.Storage/storageAccounts/clobackupt0b5a5ir,2.120391875380918,00000000-0000-0000-0000-000444400005,westus,96.6711264295614,GB-Month
azure,CloudExpansionMediaServices,2025-03-20,BlobStorage,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clobackupt0b5a5ir-rg/providers/Microsoft.Storage/storageAccounts/clobackupt0b5a5ir,0.14135945835872785,00000000-0000-0000-0000-000444400005,westus,1.0,GB-Month
azure,CloudExpansionMediaServices,2025-03-20,BlobStorage,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clobackupt0b5a5ir-rg/providers/Microsoft.Storage/storageAccounts/clobackupt0b5a5ir,1.3664747641343693,00000000-0000-0000-0000-000444400005,westus,64.73955433280105,GB-Month
azure,CloudExpansionMediaServices,2025-03-20,BlobStorage,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clobackupt0b5a5ir-rg/providers/Microsoft.Storage/storageAccounts/clobackupt0b5a5ir,1.3664747641343693,00000000-0000-0000-0000-000444400005,westus,67.97366933539128,GB-Month
azure,CloudExpansionMediaServices,2025-03-20,BlobStorage,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clobackupt0b5a5ir-rg/providers/Microsoft.Storage/storageAccounts/clobackupt0b5a5ir,0.6832373820671847,00000000-0000-0000-0000-000444400005,westus,34.55442558768458,GB-Month
azure,CloudExpansionMediaServices,2025-03-20,BlobStorage,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clologst0b5a5ir-rg/providers/Microsoft.Storage/storageAccounts/clologst0b5a5ir,6.695974343308162,00000000-0000-0000-0000-000333300005,westus,327.5833330026079,GB-Month
azure,CloudExpansionMediaServices,2025-03-20,MediaServices,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/mediaservices/clo-med-12gi,1.3259355135263688,00000000-0000-0000-0000-000444400005,westus,176.8691459190328,Minute
azure,CloudExpansionMediaServices,2025-03-20,MediaServices,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/mediaservices/clo-med-12gi,0.6629677567631844,00000000-0000-0000-0000-000444400005,westus,83.93348238381337,Minute
azure,CloudExpansionMediaServices,2025-03-20,MediaServices,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/mediaservices/clo-med-12gi,0.2209892522543948,00000000-0000-0000-0000-000444400005,westus,31.804917829491895,Minute
azure,CloudExpansionMediaServices,2025-03-20,MediaServices,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/mediaservices/clo-med-12gi,0.014732616816959655,00000000-0000-0000-0000-000444400005,westus,1.0,Minute
azure,CloudExpansionMediaServices,2025-03-20,MediaServices,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/mediaservices/clo-med-12gi,0.014241529589727667,00000000-0000-0000-0000-000444400005,westus,1.0,Minute
azure,CloudExpansionMediaServices,2025-03-20,MediaServices,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/mediaservices/clo-med-12gi,0.20650217905105114,00000000-0000-0000-0000-000444400005,westus,26.492261693139845,Minute
azure,CloudExpansionMediaServices,2025-03-20,MediaServices,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/mediaservices/clo-med-12gi,0.10325108952552557,00000000-0000-0000-0000-000444400005,westus,14.85719243314665,Minute
azure,CloudExpansionMediaServices,2025-03-20,MediaServices,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/mediaservices/clo-med-12gi,1.3259355135263688,00000000-0000-0000-0000-000333300005,westus,162.41729804088337,Minute
azure,CloudExpansionMediaServices,2025-03-20,LiveVideo,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/liveEvents/clo-liv-uef0,341.42839473304,00000000-0000-0000-0000-000444400005,westus,1125.4595137243296,Hour
azure,CloudExpansionMediaServices,2025-03-20,LiveVideo,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/liveEvents/clo-liv-uef0,170.71419736652,00000000-0000-0000-0000-000444400005,westus,552.631677535201,Hour
azure,CloudExpansionMediaServices,2025-03-20,LiveVideo,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/liveEvents/clo-liv-uef0,56.90473245550667,00000000-0000-0000-0000-000444400005,westus,185.2884224148471,Hour
azure,CloudExpansionMediaServices,2025-03-20,LiveVideo,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/liveEvents/clo-liv-uef0,3.7936488303671116,00000000-0000-0000-0000-000444400005,westus,1.0,Hour
azure,CloudExpansionMediaServices,2025-03-20,LiveVideo,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/liveEvents/clo-liv-uef0,36.67193869354874,00000000-0000-0000-0000-000444400005,westus,121.10733120820335,Hour
azure,CloudExpansionMediaServices,2025-03-20,LiveVideo,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/liveEvents/clo-liv-uef0,-2.8773520263510055,00000000-0000-0000-0000-000444400005,westus,1.0,Hour
azure,CloudExpansionMediaServices,2025-03-20,LiveVideo,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/liveEvents/clo-liv-uef0,38.11061470672425,00000000-0000-0000-0000-000444400005,westus,126.80016708231838,Hour
azure,CloudExpansionMediaServices,2025-03-20,LiveVideo,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/liveEvents/clo-liv-uef0,113.80946491101332,00000000-0000-0000-0000-000333300005,westus,412.9456125195259,Hour
azure,CloudExpansionMediaServices,2025-03-20,LiveVideo,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/liveEvents/clo-liv-uef0,75.87297660734224,00000000-0000-0000-0000-000333300005,westus,255.41729227422547,Hour
azure,CloudExpansionMediaServices,2025-03-20,LiveVideo,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/liveEvents/clo-liv-uef0,50.58198440489481,00000000-0000-0000-0000-000333300005,westus,176.2905453346424,Hour
azure,CloudExpansionMediaServices,2025-03-20,LiveVideo,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/liveEvents/clo-liv-uef0,33.72132293659654,00000000-0000-0000-0000-000333300005,westus,118.77841252695616,Hour
azure,CloudExpansionMediaServices,2025-03-20,LiveVideo,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/liveEvents/clo-liv-uef0,22.480881957731032,00000000-0000-0000-0000-000333300005,westus,87.11984518120954,Hour
azure,CloudExpansionMediaServices,2025-03-20,LiveVideo,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/liveEvents/clo-liv-uef0,14.987254638487356,00000000-0000-0000-0000-000333300005,westus,53.02789188012449,Hour
azure,CloudExpansionMediaServices,2025-03-20,LiveVideo,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/liveEvents/clo-liv-uef0,9.991503092324905,00000000-0000-0000-0000-000333300005,westus,33.109006389303126,Hour
azure,CloudExpansionMediaServices,2025-03-20,LiveVideo,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/liveEvents/clo-liv-uef0,6.661002061549937,00000000-0000-0000-0000-000333300005,westus,22.52486029408821,Hour
azure,CloudExpansionMediaServices,2025-03-20,LiveVideo,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/liveEvents/clo-liv-uef0,4.440668041033291,00000000-0000-0000-0000-000333300005,westus,15.902564468536047,Hour
azure,CloudExpansionMediaServices,2025-03-20,CDN,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Cdn/profiles/clo-cdn-b5u4,18.563097189369163,00000000-0000-0000-0000-000444400005,westus,262.59263775372807,GB
azure,CloudExpansionMediaServices,2025-03-20,CDN,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Cdn/profiles/clo-cdn-b5u4,4.640774297342291,00000000-0000-0000-0000-000333300005,westus,61.33343249666237,GB
azure,CloudExpansionMediaServices,2025-03-20,CDN,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Cdn/profiles/clo-cdn-b5u4,2.3203871486711454,00000000-0000-0000-0000-000333300005,westus,29.843784936148406,GB
azure,CloudExpansionMediaServices,2025-03-20,CDN,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Cdn/profiles/clo-cdn-b5u4,2.3203871486711454,00000000-0000-0000-0000-000333300005,westus,29.494522651493927,GB
azure,CloudExpansionMediaServices,2025-03-20,ElasticSearch,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Elastic/monitors/clo-ela-rnrs,271.8167802729056,00000000-0000-0000-0000-000444400005,westus,2816.4403759312795,Hour
azure,CloudExpansionMediaServices,2025-03-20,ElasticSearch,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Elastic/monitors/clo-ela-rnrs,135.9083901364528,00000000-0000-0000-0000-000333300005,westus,1294.4444346856342,Hour
azure,CloudExpansionMediaServices,2025-03-20,Functions,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-api-1k36,0.0007955613081158213,00000000-0000-0000-0000-000444400005,westus,325.9006471866234,Million Executions
azure,CloudExpansionMediaServices,2025-03-20,Functions,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-api-1k36,0.00013259355135263688,00000000-0000-0000-0000-000333300005,westus,49.45951393228625,Million Executions
azure,CloudExpansionMediaServices,2025-03-20,Functions,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-api-1k36,8.839570090175794e-06,00000000-0000-0000-0000-000333300005,westus,1.0,Million Executions
azure,CloudExpansionMediaServices,2025-03-20,Functions,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-api-1k36,8.544917753836601e-05,00000000-0000-0000-0000-000333300005,westus,33.21383997913539,Million Executions
azure,CloudExpansionMediaServices,2025-03-20,Functions,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-schedule-1k36,8.5449177538366e-05,00000000-0000-0000-0000-000333300005,westus,37.81697319484489,Million Executions
azure,CloudExpansionMediaServices,2025-03-20,Functions,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-schedule-1k36,4.2724588769183004e-05,00000000-0000-0000-0000-000333300005,westus,16.686522438367714,Million Executions
azure,CloudExpansionMediaServices,2025-03-20,Functions,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-api-1k36,2.13622943845915e-05,00000000-0000-0000-0000-000333300005,westus,8.075094393042118,Million Executions
azure,CloudExpansionMediaServices,2025-03-20,Functions,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-api-1k36,1.0681147192295746e-05,00000000-0000-0000-0000-000333300005,westus,4.0950967147405635,Million Executions
azure,CloudExpansionMediaServices,2025-03-23,VirtualMachines,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-test-test-v-gcfc,136.90212901619063,00000000-0000-0000-0000-000444400005,westus,2734.336757470923,Hour
azure,CloudExpansionMediaServices,2025-03-23,VirtualMachines,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-test-test-v-gcfc,68.45106450809531,00000000-0000-0000-0000-000444400005,westus,1428.5650167075462,Hour
azure,CloudExpansionMediaServices,2025-03-23,VirtualMachines,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-batch-test-b-gcfc,22.817021502698438,00000000-0000-0000-0000-000444400005,westus,426.30729063090075,Hour
azure,CloudExpansionMediaServices,2025-03-23,VirtualMachines,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-batch-test-b-gcfc,15.211347668465626,00000000-0000-0000-0000-000444400005,westus,309.28103409166255,Hour
azure,CloudExpansionMediaServices,2025-03-23,VirtualMachines,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-batch-test-b-gcfc,10.14089844564375,00000000-0000-0000-0000-000444400005,westus,211.90230771796007,Hour
azure,CloudExpansionMediaServices,2025-03-23,VirtualMachines,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-api-test-b-gcfc,10.14089844564375,00000000-0000-0000-0000-000444400005,westus,187.23865401024062,Hour
azure,CloudExpansionMediaServices,2025-03-23,VirtualMachines,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-api-test-b-gcfc,5.070449222821875,00000000-0000-0000-0000-000444400005,westus,97.16619249563695,Hour
azure,CloudExpansionMediaServices,2025-03-23,VirtualMachines,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-test-test-v-gcfc,68.45106450809531,00000000-0000-0000-0000-000333300005,westus,1280.9728080708926,Hour
azure,CloudExpansionMediaServices,2025-03-23,VirtualMachines,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-test-test-v-gcfc,34.22553225404766,00000000-0000-0000-0000-000333300005,westus,659.4580963839613,Hour
azure,CloudExpansionMediaServices,2025-03-23,VirtualMachines,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-batch-test-b-gcfc,17.11276612702383,00000000-0000-0000-0000-000333300005,westus,363.1185477168845,Hour
azure,CloudExpansionMediaServices,2025-03-23,VirtualMachines,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-batch-test-b-gcfc,8.556383063511914,00000000-0000-0000-0000-000333300005,westus,165.56175332909223,Hour
azure,CloudExpansionMediaServices,2025-03-23,VirtualMachines,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Compute/virtualMachines/clo-api-test-b-gcfc,8.556383063511914,00000000-0000-0000-0000-000333300005,westus,173.0383359086572,Hour
azure,CloudExpansionMediaServices,2025-03-23,BlobStorage,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clologst0b5a5ir-rg/providers/Microsoft.Storage/storageAccounts/clologst0b5a5ir,2.7599031997275953,00000000-0000-0000-0000-000444400005,westus,146.5028335325601,GB-Month
azure,CloudExpansionMediaServices,2025-03-23,BlobStorage,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clologst0b5a5ir-rg/providers/Microsoft.Storage/storageAccounts/clologst0b5a5ir,1.3799515998637977,00000000-0000-0000-0000-000444400005,westus,76.43076474682717,GB-Month
azure,CloudExpansionMediaServices,2025-03-23,BlobStorage,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clobackupt0b5a5ir-rg/providers/Microsoft.Storage/storageAccounts/clobackupt0b5a5ir,0.4599838666212659,00000000-0000-0000-0000-000444400005,westus,22.746052034466228,GB-Month
azure,CloudExpansionMediaServices,2025-03-23,BlobStorage,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clobackupt0b5a5ir-rg/providers/Microsoft.Storage/storageAccounts/clobackupt0b5a5ir,0.30665591108084395,00000000-0000-0000-0000-000444400005,westus,16.41802852960788,GB-Month
azure,CloudExpansionMediaServices,2025-03-23,BlobStorage,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clobackupt0b5a5ir-rg/providers/Microsoft.Storage/storageAccounts/clobackupt0b5a5ir,0.20443727405389592,00000000-0000-0000-0000-000444400005,westus,9.785572237918064,GB-Month
azure,CloudExpansionMediaServices,2025-03-23,BlobStorage,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clobackupt0b5a5ir-rg/providers/Microsoft.Storage/storageAccounts/clobackupt0b5a5ir,0.20443727405389595,00000000-0000-0000-0000-000444400005,westus,10.385033379554416,GB-Month
azure,CloudExpansionMediaServices,2025-03-23,BlobStorage,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clobackupt0b5a5ir-rg/providers/Microsoft.Storage/storageAccounts/clobackupt0b5a5ir,0.10221863702694797,00000000-0000-0000-0000-000444400005,westus,5.151438062176218,GB-Month
azure,CloudExpansionMediaServices,2025-03-23,BlobStorage,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clologst0b5a5ir-rg/providers/Microsoft.Storage/storageAccounts/clologst0b5a5ir,0.9199677332425318,00000000-0000-0000-0000-000333300005,westus,42.1412551771801,GB-Month
azure,CloudExpansionMediaServices,2025-03-23,BlobStorage,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clologst0b5a5ir-rg/providers/Microsoft.Storage/storageAccounts/clologst0b5a5ir,0.6133118221616879,00000000-0000-0000-0000-000333300005,westus,30.533985015128565,GB-Month
azure,CloudExpansionMediaServices,2025-03-23,BlobStorage,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clologst0b5a5ir-rg/providers/Microsoft.Storage/storageAccounts/clologst0b5a5ir,0.4088745481077919,00000000-0000-0000-0000-000333300005,westus,22.117725638825362,GB-Month
azure,CloudExpansionMediaServices,2025-03-23,BlobStorage,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clobackupt0b5a5ir-rg/providers/Microsoft.Storage/storageAccounts/clobackupt0b5a5ir,0.2725830320718612,00000000-0000-0000-0000-000333300005,westus,13.176989975664306,GB-Month
azure,CloudExpansionMediaServices,2025-03-23,BlobStorage,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clobackupt0b5a5ir-rg/providers/Microsoft.Storage/storageAccounts/clobackupt0b5a5ir,0.18172202138124083,00000000-0000-0000-0000-000333300005,westus,9.218463834679325,GB-Month
azure,CloudExpansionMediaServices,2025-03-23,BlobStorage,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clobackupt0b5a5ir-rg/providers/Microsoft.Storage/storageAccounts/clobackupt0b5a5ir,0.12114801425416055,00000000-0000-0000-0000-000333300005,westus,6.612849731494162,GB-Month
azure,CloudExpansionMediaServices,2025-03-23,BlobStorage,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clobackupt0b5a5ir-rg/providers/Microsoft.Storage/storageAccounts/clobackupt0b5a5ir,0.024229602850832112,00000000-0000-0000-0000-000333300005,westus,1.0,GB-Month
azure,CloudExpansionMediaServices,2025-03-23,MediaServices,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/mediaservices/clo-med-12gi,0.36434365672971547,00000000-0000-0000-0000-000444400005,westus,46.265816018445854,Minute
azure,CloudExpansionMediaServices,2025-03-23,MediaServices,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/mediaservices/clo-med-12gi,0.24289577115314367,00000000-0000-0000-0000-000444400005,westus,30.542959744059534,Minute
azure,CloudExpansionMediaServices,2025-03-23,MediaServices,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/mediaservices/clo-med-12gi,0.1619305141020958,00000000-0000-0000-0000-000444400005,westus,23.819419664242275,Minute
azure,CloudExpansionMediaServices,2025-03-23,MediaServices,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/mediaservices/clo-med-12gi,0.3238610282041916,00000000-0000-0000-0000-000444400005,westus,42.906771375914985,Minute
azure,CloudExpansionMediaServices,2025-03-23,MediaServices,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/mediaservices/clo-med-12gi,0.5465154850945733,00000000-0000-0000-0000-000333300005,westus,75.4365958660392,Minute
azure,CloudExpansionMediaServices,2025-03-23,LiveVideo,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/liveEvents/clo-liv-uef0,281.45547482370523,00000000-0000-0000-0000-000444400005,westus,1109.5601762501378,Hour
azure,CloudExpansionMediaServices,2025-03-23,LiveVideo,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/liveEvents/clo-liv-uef0,46.90924580395087,00000000-0000-0000-0000-000333300005,westus,173.12840634078137,Hour
azure,CloudExpansionMediaServices,2025-03-23,LiveVideo,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/liveEvents/clo-liv-uef0,31.272830535967252,00000000-0000-0000-0000-000333300005,westus,102.18428725067339,Hour
azure,CloudExpansionMediaServices,2025-03-23,LiveVideo,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/liveEvents/clo-liv-uef0,20.84855369064483,00000000-0000-0000-0000-000333300005,westus,80.62898539377802,Hour
azure,CloudExpansionMediaServices,2025-03-23,LiveVideo,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/liveEvents/clo-liv-uef0,13.899035793763222,00000000-0000-0000-0000-000333300005,westus,46.12332386666032,Hour
azure,CloudExpansionMediaServices,2025-03-23,LiveVideo,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/liveEvents/clo-liv-uef0,9.266023862508815,00000000-0000-0000-0000-000333300005,westus,34.59178404719503,Hour
azure,CloudExpansionMediaServices,2025-03-23,LiveVideo,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/liveEvents/clo-liv-uef0,6.177349241672545,00000000-0000-0000-0000-000333300005,westus,20.15624935309944,Hour
azure,CloudExpansionMediaServices,2025-03-23,LiveVideo,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/liveEvents/clo-liv-uef0,4.118232827781696,00000000-0000-0000-0000-000333300005,westus,14.133221557946696,Hour
azure,CloudExpansionMediaServices,2025-03-23,LiveVideo,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/liveEvents/clo-liv-uef0,2.7454885518544643,00000000-0000-0000-0000-000333300005,westus,9.489799024019643,Hour
azure,CloudExpansionMediaServices,2025-03-23,LiveVideo,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Media/liveEvents/clo-liv-uef0,1.8303257012363097,00000000-0000-0000-0000-000333300005,westus,6.268217533779478,Hour
azure,CloudExpansionMediaServices,2025-03-23,CDN,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Cdn/profiles/clo-cdn-b5u4,3.825608395662013,00000000-0000-0000-0000-000444400005,westus,55.94320769178856,GB
azure,CloudExpansionMediaServices,2025-03-23,CDN,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Cdn/profiles/clo-cdn-b5u4,1.9128041978310064,00000000-0000-0000-0000-000444400005,westus,28.013465747469578,GB
azure,CloudExpansionMediaServices,2025-03-23,CDN,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Cdn/profiles/clo-cdn-b5u4,0.9564020989155032,00000000-0000-0000-0000-000444400005,westus,13.582630510718843,GB
azure,CloudExpansionMediaServices,2025-03-23,CDN,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Cdn/profiles/clo-cdn-b5u4,0.4782010494577516,00000000-0000-0000-0000-000444400005,westus,5.937446017805587,GB
azure,CloudExpansionMediaServices,2025-03-23,CDN,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Cdn/profiles/clo-cdn-b5u4,0.15940034981925053,00000000-0000-0000-0000-000444400005,westus,2.162586983463561,GB
azure,CloudExpansionMediaServices,2025-03-23,CDN,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Cdn/profiles/clo-cdn-b5u4,0.10626689987950036,00000000-0000-0000-0000-000444400005,westus,1.4224580859311236,GB
azure,CloudExpansionMediaServices,2025-03-23,CDN,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Cdn/profiles/clo-cdn-b5u4,0.0708445999196669,00000000-0000-0000-0000-000444400005,westus,1.0437288669885525,GB
azure,CloudExpansionMediaServices,2025-03-23,CDN,/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.Cdn/profiles/clo-cdn-b5u4,3.825608395662013,00000000-0000-0000-0000-000333300005,westus,55.291071033503144,GB
